row_id,order_id,product_id,sales,quantity,discount,profit
7249,OR-302919,PR-201146,381.42,6,0.25,72.62
7250,OR-302919,PR-201382,255.87,1,0.2,29.88
7251,OR-302920,PR-201851,678.82,3,0.2,204.41
7252,OR-302920,PR-200591,3324.1,5,0.05,1063.34
7253,OR-302920,PR-200779,4588.56,6,0.0,1615.39
7254,OR-302921,PR-201601,3452.13,5,0.1,457.28
7255,OR-302921,PR-200655,384.15,2,0.15,134.4
7256,OR-302921,PR-201889,413.02,4,0.05,41.28
7257,OR-302922,PR-201408,136.84,5,0.2,31.93
7258,OR-302922,PR-200394,1041.07,3,0.2,269.83
7259,OR-302923,PR-201875,190.04,1,0.05,19.41
7260,OR-302923,PR-201465,2153.2,4,0.1,797.42
7261,OR-302923,PR-200402,372.76,2,0.1,79.36
7262,OR-302924,PR-201263,1702.51,4,0.05,494.1
7263,OR-302924,PR-201017,1494.54,4,0.05,483.08
7264,OR-302924,PR-200630,1258.56,2,0.15,445.49
7265,OR-302924,PR-201028,2006.01,5,0.1,251.45
7266,OR-302925,PR-200852,2009.91,3,0.1,632.75
7267,OR-302925,PR-201617,3273.75,5,0.05,807.65
7268,OR-302925,PR-200037,1285.76,2,0.15,280.85
7269,OR-302926,PR-201905,39.14,3,0.15,9.62
7270,OR-302926,PR-201216,2784.5,5,0.05,525.77
7271,OR-302926,PR-200330,652.92,5,0.2,100.75
7272,OR-302927,PR-200358,420.7,1,0.2,106.83
7273,OR-302927,PR-200387,161.94,6,0.05,14.81
7274,OR-302927,PR-200059,1740.46,3,0.25,499.45
7275,OR-302927,PR-200916,859.98,2,0.2,186.81
7276,OR-302928,PR-201116,279.4,4,0.0,101.41
7277,OR-302929,PR-201413,1536.67,4,0.2,138.71
7278,OR-302930,PR-200606,2054.18,6,0.15,322.96
7279,OR-302931,PR-201202,2670.72,4,0.0,545.1
7280,OR-302931,PR-200373,1416.15,2,0.1,274.0
7281,OR-302931,PR-201755,1253.79,2,0.05,269.77
7282,OR-302932,PR-200687,1048.65,2,0.25,348.19
7283,OR-302932,PR-201019,2652.67,6,0.05,1060.84
7284,OR-302933,PR-200507,587.66,1,0.1,60.97
7285,OR-302934,PR-201843,2289.28,6,0.1,519.94
7286,OR-302934,PR-201776,2098.35,6,0.25,202.3
7287,OR-302934,PR-200681,476.37,4,0.05,43.48
7288,OR-302935,PR-201943,1606.61,5,0.25,265.24
7289,OR-302935,PR-200534,1715.15,6,0.1,315.51
7290,OR-302935,PR-200318,1145.38,5,0.15,399.33
7291,OR-302935,PR-201978,676.74,4,0.05,257.08
7292,OR-302936,PR-200934,267.07,1,0.15,90.78
7293,OR-302936,PR-200310,357.41,2,0.25,48.79
7294,OR-302936,PR-200506,3130.26,6,0.0,1233.85
7295,OR-302937,PR-200024,95.25,1,0.05,25.53
7296,OR-302937,PR-200274,298.62,1,0.25,71.93
7297,OR-302937,PR-201096,2127.67,4,0.1,236.75
7298,OR-302938,PR-200922,301.85,1,0.25,49.33
7299,OR-302938,PR-201413,879.9,2,0.15,125.34
7300,OR-302939,PR-200765,1242.23,2,0.1,394.37
7301,OR-302939,PR-200876,825.36,6,0.05,245.9
7302,OR-302940,PR-200072,445.39,1,0.1,147.13
7303,OR-302940,PR-201847,80.7,5,0.0,23.15
7304,OR-302940,PR-200779,441.97,1,0.1,113.83
7305,OR-302940,PR-200755,198.86,1,0.2,65.94
7306,OR-302941,PR-201953,3391.07,5,0.15,634.98
7307,OR-302941,PR-200015,845.08,5,0.2,167.38
7308,OR-302941,PR-201372,1306.96,3,0.1,483.49
7309,OR-302942,PR-200877,126.85,1,0.1,10.85
7310,OR-302942,PR-200167,1552.51,6,0.05,428.43
7311,OR-302942,PR-201806,104.7,3,0.0,20.35
7312,OR-302943,PR-200047,131.02,1,0.0,29.73
7313,OR-302943,PR-201591,86.53,2,0.1,13.08
7314,OR-302944,PR-201976,434.78,1,0.2,125.78
7315,OR-302944,PR-200948,1992.6,4,0.15,293.95
7316,OR-302944,PR-200226,2939.95,6,0.15,375.42
7317,OR-302945,PR-200203,816.16,6,0.25,83.23
7318,OR-302945,PR-200910,729.1,4,0.15,178.25
7319,OR-302945,PR-201733,1115.47,5,0.25,398.7
7320,OR-302945,PR-201398,2073.55,3,0.05,378.84
7321,OR-302946,PR-201301,2702.27,6,0.1,319.88
7322,OR-302946,PR-200553,737.2,1,0.05,158.29
7323,OR-302946,PR-200110,518.49,3,0.15,62.58
7324,OR-302947,PR-201496,314.6,1,0.1,90.64
7325,OR-302947,PR-201901,714.49,3,0.05,140.11
7326,OR-302947,PR-201655,243.45,6,0.25,49.21
7327,OR-302947,PR-200393,1130.83,2,0.1,343.6
7328,OR-302948,PR-201960,430.41,1,0.0,153.97
7329,OR-302948,PR-200413,1267.69,5,0.1,236.22
7330,OR-302948,PR-200711,380.66,1,0.25,110.89
7331,OR-302949,PR-200094,871.15,3,0.25,209.73
7332,OR-302949,PR-200126,1907.95,5,0.15,487.45
7333,OR-302949,PR-201863,172.65,3,0.0,59.34
7334,OR-302949,PR-200485,770.28,3,0.0,106.55
7335,OR-302950,PR-200254,370.25,3,0.2,69.85
7336,OR-302951,PR-201113,474.68,2,0.05,171.08
7337,OR-302951,PR-200252,203.43,1,0.1,65.25
7338,OR-302951,PR-201064,381.02,1,0.25,65.56
7339,OR-302951,PR-200053,1069.92,4,0.1,302.9
7340,OR-302952,PR-201775,2776.93,4,0.05,497.54
7341,OR-302952,PR-200254,1240.48,4,0.0,247.62
7342,OR-302952,PR-200661,1398.25,4,0.05,492.08
7343,OR-302952,PR-201177,197.86,1,0.1,56.2
7344,OR-302953,PR-200165,3753.4,5,0.05,388.94
7345,OR-302953,PR-200318,440.46,6,0.0,113.51
7346,OR-302954,PR-200391,3715.01,6,0.2,328.22
7347,OR-302954,PR-200068,1908.74,4,0.2,520.03
7348,OR-302954,PR-201682,355.36,5,0.2,107.04
7349,OR-302954,PR-201130,2204.64,4,0.25,829.01
7350,OR-302955,PR-201685,1277.45,2,0.15,233.19
7351,OR-302955,PR-201223,731.36,5,0.2,73.96
7352,OR-302956,PR-200221,155.95,3,0.1,22.42
7353,OR-302957,PR-200979,1120.5,6,0.1,178.61
7354,OR-302957,PR-200648,1307.26,2,0.05,514.37
7355,OR-302957,PR-201477,112.32,5,0.1,36.68
7356,OR-302958,PR-200312,40.56,1,0.05,14.15
7357,OR-302958,PR-200072,35.36,2,0.25,9.71
7358,OR-302958,PR-200777,2222.07,6,0.15,220.81
7359,OR-302958,PR-200226,701.5,4,0.1,128.69
7360,OR-302959,PR-200194,1988.77,6,0.25,752.47
7361,OR-302959,PR-200955,4446.9,6,0.0,783.89
7362,OR-302959,PR-200790,445.54,4,0.1,67.95
7363,OR-302960,PR-201289,512.94,6,0.0,123.31
7364,OR-302960,PR-200109,3201.79,6,0.25,1144.42
7365,OR-302960,PR-201829,1425.2,3,0.05,536.81
7366,OR-302961,PR-200544,521.78,2,0.15,98.31
7367,OR-302961,PR-200439,290.3,1,0.2,110.07
7368,OR-302961,PR-200013,1591.79,3,0.15,216.44
7369,OR-302961,PR-200733,1083.34,4,0.05,396.69
7370,OR-302962,PR-201119,1968.76,5,0.2,195.63
7371,OR-302962,PR-201556,703.48,1,0.05,112.73
7372,OR-302962,PR-200045,548.95,1,0.15,125.11
7373,OR-302963,PR-201371,1299.69,5,0.15,330.24
7374,OR-302963,PR-200605,291.5,3,0.05,91.59
7375,OR-302963,PR-200636,1201.65,5,0.0,282.27
7376,OR-302964,PR-201453,810.45,5,0.25,257.17
7377,OR-302965,PR-200885,407.64,4,0.0,114.87
7378,OR-302965,PR-201075,1375.13,3,0.25,483.66
7379,OR-302966,PR-201787,834.91,2,0.25,283.67
7380,OR-302966,PR-200924,1157.4,5,0.1,222.37
7381,OR-302966,PR-201874,44.62,3,0.15,6.99
7382,OR-302966,PR-201566,337.26,2,0.0,92.1
7383,OR-302967,PR-201442,1620.74,3,0.2,413.16
7384,OR-302967,PR-201534,728.15,2,0.1,201.56
7385,OR-302968,PR-201933,2114.97,4,0.25,368.54
7386,OR-302968,PR-200534,738.24,4,0.15,260.17
7387,OR-302968,PR-201162,210.78,1,0.0,17.84
7388,OR-302969,PR-201769,2332.48,6,0.1,845.82
7389,OR-302970,PR-200400,1923.9,4,0.25,499.23
7390,OR-302970,PR-200843,122.94,4,0.25,31.58
7391,OR-302971,PR-200207,166.74,1,0.2,30.88
7392,OR-302971,PR-200338,482.96,2,0.1,127.56
7393,OR-302971,PR-201629,896.55,3,0.0,131.69
7394,OR-302972,PR-201676,596.36,1,0.25,88.66
7395,OR-302973,PR-200385,374.61,1,0.1,39.41
7396,OR-302973,PR-200369,611.27,2,0.15,234.73
7397,OR-302973,PR-201451,1483.08,3,0.1,528.35
7398,OR-302973,PR-200250,2323.13,4,0.05,749.11
7399,OR-302974,PR-201429,1721.76,3,0.15,353.77
7400,OR-302974,PR-200918,386.73,5,0.1,122.1
7401,OR-302974,PR-200150,1158.95,4,0.1,217.24
7402,OR-302975,PR-201603,1513.87,5,0.05,158.19
7403,OR-302975,PR-200443,226.36,4,0.0,52.89
7404,OR-302976,PR-201670,510.89,6,0.25,171.52
7405,OR-302976,PR-200677,1212.51,2,0.2,254.32
7406,OR-302977,PR-201799,444.58,1,0.0,146.79
7407,OR-302977,PR-200549,33.21,1,0.1,10.38
7408,OR-302977,PR-201060,3896.16,6,0.0,1140.48
7409,OR-302978,PR-201599,2081.92,4,0.15,628.39
7410,OR-302979,PR-200674,2803.68,6,0.0,427.2
7411,OR-302979,PR-200215,3546.75,5,0.0,1392.0
7412,OR-302979,PR-201358,1408.2,5,0.25,147.13
7413,OR-302979,PR-200916,1259.68,3,0.25,149.3
7414,OR-302980,PR-200966,436.22,1,0.2,160.44
7415,OR-302980,PR-200881,2087.94,4,0.2,524.47
7416,OR-302980,PR-200242,1989.24,6,0.05,173.86
7417,OR-302980,PR-201976,3577.41,5,0.1,453.28
7418,OR-302981,PR-200135,2049.6,3,0.1,776.28
7419,OR-302982,PR-200183,331.07,1,0.25,36.14
7420,OR-302982,PR-200779,3213.0,6,0.15,1268.93
7421,OR-302982,PR-201095,549.66,4,0.2,217.81
7422,OR-302983,PR-201770,1259.56,4,0.15,366.32
7423,OR-302983,PR-201425,1668.64,4,0.1,146.46
7424,OR-302983,PR-200393,750.85,1,0.05,242.86
7425,OR-302983,PR-200588,886.06,2,0.2,126.56
7426,OR-302984,PR-200194,980.01,2,0.25,277.3
7427,OR-302984,PR-201677,1137.69,3,0.0,129.72
7428,OR-302984,PR-201120,647.77,3,0.25,82.05
7429,OR-302984,PR-201499,2128.05,3,0.0,288.83
7430,OR-302985,PR-200415,474.75,5,0.1,148.95
7431,OR-302986,PR-201790,3164.45,6,0.25,1178.27
7432,OR-302986,PR-200295,3655.69,5,0.05,701.36
7433,OR-302986,PR-201944,2363.78,5,0.25,459.1
7434,OR-302986,PR-200905,588.0,4,0.0,183.32
7435,OR-302987,PR-200265,2578.08,4,0.0,563.04
7436,OR-302987,PR-200948,1863.79,3,0.2,535.28
7437,OR-302987,PR-200745,2028.75,5,0.0,318.44
7438,OR-302987,PR-200662,1105.76,6,0.1,220.97
7439,OR-302988,PR-201470,1729.65,4,0.05,450.36
7440,OR-302989,PR-200569,2362.79,5,0.15,301.65
7441,OR-302990,PR-200878,591.68,2,0.2,146.36
7442,OR-302991,PR-200003,894.18,2,0.2,339.71
7443,OR-302991,PR-201140,840.58,6,0.05,222.8
7444,OR-302992,PR-200079,249.91,1,0.05,91.44
7445,OR-302992,PR-200614,813.89,6,0.1,138.98
7446,OR-302992,PR-200178,702.92,1,0.05,195.84
7447,OR-302992,PR-200444,169.65,2,0.05,67.67
7448,OR-302993,PR-201205,1438.58,2,0.1,493.93
7449,OR-302994,PR-201624,2096.1,5,0.0,631.73
7450,OR-302995,PR-201590,414.73,3,0.15,47.07
7451,OR-302995,PR-201685,2359.5,5,0.25,352.78
7452,OR-302996,PR-200051,504.22,5,0.15,143.11
7453,OR-302996,PR-201404,1659.45,5,0.25,343.36
7454,OR-302996,PR-200755,386.75,5,0.15,65.61
7455,OR-302997,PR-201119,283.14,2,0.05,94.31
7456,OR-302997,PR-200816,390.39,3,0.1,32.27
7457,OR-302997,PR-200834,2305.35,3,0.0,871.73
7458,OR-302998,PR-200741,1992.19,5,0.1,742.42
7459,OR-302998,PR-201981,1427.4,4,0.0,530.9
7460,OR-302998,PR-200552,105.03,3,0.0,22.95
7461,OR-302998,PR-200077,103.66,1,0.25,17.27
7462,OR-302999,PR-200934,620.8,4,0.0,54.23
7463,OR-303000,PR-200771,1082.67,5,0.05,339.92
7464,OR-303001,PR-201605,204.57,3,0.0,76.46
7465,OR-303002,PR-201198,1623.86,3,0.1,132.1
7466,OR-303002,PR-200704,2066.82,4,0.25,423.66
7467,OR-303003,PR-200354,1622.28,3,0.15,600.86
7468,OR-303003,PR-200281,2179.36,4,0.0,540.35
7469,OR-303003,PR-201137,1701.23,5,0.15,633.92
7470,OR-303003,PR-200632,961.8,3,0.0,141.82
7471,OR-303004,PR-200150,1894.99,5,0.25,416.2
7472,OR-303004,PR-200976,448.46,2,0.05,158.29
7473,OR-303004,PR-200151,385.5,3,0.0,43.08
7474,OR-303004,PR-200050,2120.2,4,0.0,755.44
7475,OR-303005,PR-201691,114.25,5,0.0,16.15
7476,OR-303005,PR-201663,1226.3,2,0.1,165.97
7477,OR-303006,PR-200609,178.65,4,0.25,65.73
7478,OR-303006,PR-201362,2631.01,6,0.05,910.14
7479,OR-303007,PR-201483,161.73,3,0.0,27.44
7480,OR-303007,PR-201026,2642.18,6,0.05,434.25
7481,OR-303007,PR-200544,772.77,2,0.25,238.4
7482,OR-303007,PR-200744,872.37,4,0.15,130.7
7483,OR-303008,PR-200285,3761.25,6,0.15,550.46
7484,OR-303009,PR-201223,892.91,4,0.15,203.04
7485,OR-303009,PR-200857,796.29,3,0.15,190.1
7486,OR-303009,PR-200812,2068.67,4,0.2,638.42
7487,OR-303010,PR-201877,2306.47,5,0.25,889.54
7488,OR-303010,PR-201862,163.64,1,0.1,53.87
7489,OR-303010,PR-200330,260.42,1,0.25,42.15
7490,OR-303010,PR-200723,848.81,2,0.25,144.96
7491,OR-303011,PR-200194,22.25,1,0.2,5.44
7492,OR-303011,PR-200645,243.4,5,0.0,45.51
7493,OR-303011,PR-201028,492.04,1,0.2,69.58
7494,OR-303011,PR-200749,522.27,1,0.15,138.92
7495,OR-303012,PR-200845,447.63,3,0.15,118.41
7496,OR-303012,PR-200067,213.46,1,0.2,31.87
7497,OR-303012,PR-200523,28.37,1,0.0,6.79
7498,OR-303012,PR-200073,1033.28,5,0.25,391.25
7499,OR-303013,PR-200429,3128.16,4,0.0,376.17
7500,OR-303014,PR-201362,2185.63,6,0.2,399.58
7501,OR-303015,PR-200689,1180.32,5,0.2,413.63
7502,OR-303015,PR-201516,1319.12,3,0.05,490.93
7503,OR-303015,PR-200143,2800.95,5,0.0,612.51
7504,OR-303016,PR-201659,107.69,1,0.0,12.38
7505,OR-303016,PR-200963,140.5,1,0.2,13.23
7506,OR-303016,PR-200509,1063.41,2,0.05,267.91
7507,OR-303016,PR-200812,632.69,1,0.1,248.08
7508,OR-303017,PR-201340,1009.01,4,0.1,350.12
7509,OR-303018,PR-201770,1834.83,3,0.15,471.5
7510,OR-303019,PR-200480,105.48,4,0.0,21.09
7511,OR-303019,PR-201116,825.99,3,0.05,161.9
7512,OR-303019,PR-201284,2061.63,5,0.15,312.48
7513,OR-303019,PR-200407,595.2,6,0.0,86.26
7514,OR-303020,PR-201450,1414.04,6,0.25,288.79
7515,OR-303020,PR-201696,486.12,5,0.05,182.33
7516,OR-303020,PR-201649,3114.92,4,0.0,582.73
7517,OR-303021,PR-201562,60.26,4,0.1,12.9
7518,OR-303022,PR-201220,1002.53,5,0.15,199.63
7519,OR-303022,PR-201267,698.28,2,0.0,62.08
7520,OR-303022,PR-200606,477.75,5,0.05,168.22
7521,OR-303023,PR-201950,2621.41,4,0.1,262.57
7522,OR-303023,PR-200907,306.54,3,0.0,90.6
7523,OR-303024,PR-200688,494.57,3,0.25,77.35
7524,OR-303024,PR-200872,2552.72,5,0.15,276.28
7525,OR-303025,PR-201889,52.9,3,0.05,4.94
7526,OR-303026,PR-201957,2933.12,6,0.1,597.29
7527,OR-303026,PR-201628,541.62,2,0.15,119.93
7528,OR-303026,PR-200200,913.14,2,0.25,191.22
7529,OR-303027,PR-201115,1688.54,5,0.1,399.52
7530,OR-303027,PR-200241,464.22,6,0.0,79.82
7531,OR-303028,PR-201167,360.9,3,0.15,142.7
7532,OR-303028,PR-201048,2981.76,6,0.2,1084.77
7533,OR-303029,PR-200028,137.28,3,0.2,39.88
7534,OR-303029,PR-200576,1129.02,3,0.0,229.27
7535,OR-303029,PR-201111,158.78,1,0.1,38.09
7536,OR-303029,PR-201998,800.08,2,0.2,267.28
7537,OR-303030,PR-201586,266.93,1,0.2,48.03
7538,OR-303030,PR-201551,995.17,5,0.05,291.84
7539,OR-303030,PR-201671,1362.81,5,0.15,414.24
7540,OR-303031,PR-201270,388.53,1,0.2,67.84
7541,OR-303031,PR-201889,2699.33,6,0.25,783.66
7542,OR-303032,PR-200859,3292.2,6,0.0,1169.34
7543,OR-303032,PR-201359,419.59,1,0.2,88.8
7544,OR-303032,PR-201836,1132.67,4,0.05,262.71
7545,OR-303033,PR-201241,1828.49,6,0.1,714.46
7546,OR-303033,PR-200582,3181.84,5,0.05,723.53
7547,OR-303034,PR-201277,2856.42,6,0.0,985.86
7548,OR-303035,PR-200964,938.16,2,0.0,237.88
7549,OR-303035,PR-200580,147.15,3,0.0,49.32
7550,OR-303035,PR-200915,94.16,6,0.05,36.7
7551,OR-303035,PR-200180,2444.69,6,0.15,281.84
7552,OR-303036,PR-201408,2090.13,3,0.05,804.47
7553,OR-303036,PR-201992,413.37,1,0.2,145.0
7554,OR-303036,PR-200541,812.67,3,0.0,318.92
7555,OR-303037,PR-201302,4283.33,6,0.1,1373.11
7556,OR-303038,PR-201961,1812.36,4,0.25,277.89
7557,OR-303038,PR-200700,649.85,1,0.05,214.93
7558,OR-303038,PR-200961,252.9,1,0.0,77.62
7559,OR-303039,PR-200742,248.62,1,0.2,34.62
7560,OR-303039,PR-201500,39.52,2,0.05,15.54
7561,OR-303040,PR-201268,1319.38,6,0.2,440.6
7562,OR-303040,PR-201843,3454.11,6,0.25,477.53
7563,OR-303040,PR-200540,397.86,3,0.0,78.43
7564,OR-303040,PR-201037,1808.47,5,0.05,619.55
7565,OR-303041,PR-200320,777.94,2,0.2,171.49
7566,OR-303041,PR-201611,118.43,1,0.25,31.66
7567,OR-303041,PR-201129,793.21,3,0.1,295.27
7568,OR-303042,PR-200602,3519.67,6,0.25,1300.7
7569,OR-303042,PR-201911,1079.2,2,0.2,124.54
7570,OR-303042,PR-201229,1989.86,5,0.25,517.83
7571,OR-303043,PR-200933,575.8,1,0.15,183.59
7572,OR-303043,PR-200299,82.74,2,0.25,8.59
7573,OR-303044,PR-200386,868.32,2,0.1,249.83
7574,OR-303044,PR-200244,2603.49,4,0.05,267.07
7575,OR-303044,PR-200712,1770.57,6,0.15,294.59
7576,OR-303044,PR-201141,1583.55,6,0.15,269.92
7577,OR-303045,PR-200847,659.26,4,0.2,142.92
7578,OR-303045,PR-201445,86.3,1,0.25,21.03
7579,OR-303046,PR-200683,1548.62,2,0.0,387.24
7580,OR-303047,PR-200381,1779.39,5,0.15,364.57
7581,OR-303047,PR-200252,497.38,4,0.1,180.91
7582,OR-303048,PR-200000,1666.85,3,0.2,225.4
7583,OR-303049,PR-200181,265.06,4,0.2,44.04
7584,OR-303049,PR-201534,2479.25,6,0.1,467.05
7585,OR-303049,PR-201730,489.0,1,0.0,105.97
7586,OR-303050,PR-201310,1043.54,2,0.05,350.57
7587,OR-303051,PR-201281,427.06,3,0.1,120.19
7588,OR-303051,PR-201620,1214.21,2,0.2,410.98
7589,OR-303051,PR-201489,103.07,2,0.1,26.47
7590,OR-303052,PR-200390,62.5,1,0.15,17.75
7591,OR-303052,PR-200662,3327.54,6,0.0,641.41
7592,OR-303052,PR-200260,1348.41,2,0.05,221.31
7593,OR-303053,PR-201851,3515.84,6,0.15,1246.42
7594,OR-303054,PR-201346,2983.29,5,0.15,966.71
7595,OR-303055,PR-200593,293.52,1,0.0,74.24
7596,OR-303055,PR-200364,2940.35,5,0.0,1014.03
7597,OR-303055,PR-201526,399.48,1,0.25,67.81
7598,OR-303055,PR-200930,146.87,5,0.05,54.62
7599,OR-303056,PR-200930,1070.75,2,0.1,234.11
7600,OR-303057,PR-201333,444.6,6,0.05,168.1
7601,OR-303057,PR-200161,2113.83,3,0.0,262.68
7602,OR-303057,PR-201499,1953.13,5,0.15,387.45
7603,OR-303058,PR-200491,658.69,5,0.25,189.71
7604,OR-303058,PR-201262,2027.1,4,0.2,372.24
7605,OR-303058,PR-200055,3560.83,6,0.2,590.67
7606,OR-303058,PR-201547,1497.31,4,0.1,330.16
7607,OR-303059,PR-201162,2580.93,6,0.1,673.27
7608,OR-303059,PR-200369,929.84,6,0.25,149.64
7609,OR-303059,PR-200525,2989.1,6,0.2,483.04
7610,OR-303059,PR-200445,283.78,1,0.25,72.92
7611,OR-303060,PR-201220,2609.14,6,0.25,881.39
7612,OR-303060,PR-201656,103.38,2,0.15,12.06
7613,OR-303060,PR-201606,1430.08,3,0.1,535.73
7614,OR-303061,PR-201719,639.08,1,0.2,102.24
7615,OR-303062,PR-201423,3101.97,6,0.15,772.3
7616,OR-303063,PR-200006,2380.01,5,0.1,401.48
7617,OR-303063,PR-201612,613.83,3,0.05,201.27
7618,OR-303063,PR-201726,613.53,6,0.15,141.34
7619,OR-303063,PR-200183,294.66,6,0.25,97.64
7620,OR-303064,PR-201487,3124.45,6,0.05,651.9
7621,OR-303064,PR-201839,2456.7,5,0.05,252.24
7622,OR-303064,PR-200699,215.42,3,0.15,29.13
7623,OR-303065,PR-200611,3418.09,6,0.1,535.91
7624,OR-303065,PR-201836,550.89,4,0.05,133.46
7625,OR-303065,PR-200667,1903.2,4,0.25,569.35
7626,OR-303065,PR-200160,1235.25,3,0.1,212.4
7627,OR-303066,PR-200411,568.2,2,0.25,200.21
7628,OR-303066,PR-201210,3532.59,6,0.25,328.7
7629,OR-303066,PR-200916,1477.12,4,0.0,164.21
7630,OR-303066,PR-201624,1182.98,2,0.1,355.97
7631,OR-303067,PR-200426,2031.48,3,0.1,236.83
7632,OR-303067,PR-200710,369.36,6,0.1,97.46
7633,OR-303068,PR-201783,385.47,4,0.2,87.35
7634,OR-303068,PR-201275,2180.4,5,0.0,247.07
7635,OR-303068,PR-201983,481.46,5,0.25,154.18
7636,OR-303068,PR-200899,2059.14,4,0.25,185.9
7637,OR-303069,PR-200515,456.47,2,0.25,100.5
7638,OR-303070,PR-201464,212.08,2,0.1,77.24
7639,OR-303070,PR-201203,1070.8,4,0.15,354.58
7640,OR-303070,PR-200360,2436.13,5,0.05,937.71
7641,OR-303070,PR-201629,2560.17,4,0.05,655.27
7642,OR-303071,PR-200825,3963.01,6,0.15,545.16
7643,OR-303072,PR-200468,354.6,3,0.2,126.99
7644,OR-303072,PR-201338,356.52,3,0.2,65.55
7645,OR-303072,PR-201405,729.36,3,0.0,205.5
7646,OR-303072,PR-201290,3900.53,6,0.15,1556.92
7647,OR-303073,PR-200144,283.31,5,0.25,43.47
7648,OR-303073,PR-201502,664.3,1,0.1,80.03
7649,OR-303074,PR-200852,1570.41,3,0.25,132.74
7650,OR-303074,PR-200639,588.64,4,0.0,208.42
7651,OR-303074,PR-200633,2772.95,6,0.25,480.22
7652,OR-303075,PR-201484,2943.82,6,0.15,958.96
7653,OR-303075,PR-200589,397.22,1,0.0,39.71
7654,OR-303075,PR-200448,1710.58,4,0.1,671.35
7655,OR-303075,PR-201807,849.76,4,0.05,99.73
7656,OR-303076,PR-200767,3656.04,6,0.0,1104.04
7657,OR-303077,PR-201483,2691.6,5,0.0,755.65
7658,OR-303077,PR-200106,2823.92,5,0.2,236.46
7659,OR-303078,PR-200674,46.38,2,0.2,17.67
7660,OR-303078,PR-200910,440.37,4,0.15,152.84
7661,OR-303078,PR-200867,2833.32,4,0.05,479.52
7662,OR-303078,PR-200645,2387.18,5,0.15,934.85
7663,OR-303079,PR-201083,1711.99,3,0.1,552.69
7664,OR-303080,PR-200717,304.12,1,0.15,100.99
7665,OR-303080,PR-201197,1459.05,2,0.05,322.69
7666,OR-303080,PR-201473,3441.11,5,0.1,431.39
7667,OR-303080,PR-200189,378.18,4,0.15,87.17
7668,OR-303081,PR-200287,678.78,1,0.15,109.75
7669,OR-303081,PR-201335,1921.6,3,0.15,201.83
7670,OR-303081,PR-200448,860.38,2,0.2,94.05
7671,OR-303081,PR-201198,1810.67,6,0.1,466.07
7672,OR-303082,PR-201393,1346.83,2,0.05,529.44
7673,OR-303082,PR-201314,1380.54,4,0.25,257.6
7674,OR-303082,PR-201951,2496.72,6,0.2,889.45
7675,OR-303083,PR-201419,521.1,4,0.1,42.24
7676,OR-303083,PR-201889,1246.8,4,0.0,434.62
7677,OR-303083,PR-200071,2326.71,4,0.25,234.59
7678,OR-303083,PR-200711,2479.68,6,0.0,827.59
7679,OR-303084,PR-201175,2378.38,6,0.1,337.14
7680,OR-303084,PR-200876,2240.14,4,0.1,434.86
7681,OR-303085,PR-201145,1999.99,3,0.05,681.27
7682,OR-303085,PR-200616,783.9,6,0.25,81.48
7683,OR-303085,PR-200695,178.99,1,0.25,52.12
7684,OR-303085,PR-201467,2246.02,4,0.2,872.49
7685,OR-303086,PR-200671,801.13,6,0.05,84.78
7686,OR-303087,PR-200423,42.86,1,0.15,3.96
7687,OR-303087,PR-200481,673.82,6,0.2,180.99
7688,OR-303087,PR-201233,1512.46,6,0.15,230.95
7689,OR-303087,PR-201520,910.47,4,0.25,289.55
7690,OR-303088,PR-201126,3096.13,5,0.1,384.32
7691,OR-303089,PR-201524,141.55,1,0.15,23.2
7692,OR-303089,PR-200612,441.75,6,0.05,168.34
7693,OR-303089,PR-201914,1878.03,5,0.1,590.12
7694,OR-303090,PR-200663,1841.86,3,0.2,563.73
7695,OR-303090,PR-201657,265.9,2,0.1,106.2
7696,OR-303090,PR-201888,207.59,1,0.05,66.59
7697,OR-303091,PR-201754,149.72,1,0.25,21.07
7698,OR-303091,PR-201336,39.9,2,0.15,4.46
7699,OR-303091,PR-201835,4333.68,6,0.0,454.73
7700,OR-303091,PR-201374,2877.11,6,0.15,358.77
7701,OR-303092,PR-201520,567.76,1,0.25,203.28
7702,OR-303092,PR-201487,872.67,6,0.05,91.15
7703,OR-303093,PR-201357,271.98,6,0.15,72.65
7704,OR-303093,PR-200436,283.5,2,0.2,81.88
7705,OR-303094,PR-201683,113.56,1,0.2,14.65
7706,OR-303094,PR-201154,1592.55,4,0.25,500.58
7707,OR-303094,PR-201302,398.97,1,0.1,62.08
7708,OR-303094,PR-201565,1663.74,3,0.25,563.06
7709,OR-303095,PR-201035,2459.32,6,0.1,966.95
7710,OR-303095,PR-201074,1268.77,4,0.2,278.37
7711,OR-303095,PR-200074,1139.58,4,0.15,298.61
7712,OR-303096,PR-200559,1115.31,2,0.25,212.13
7713,OR-303096,PR-201177,2182.57,5,0.25,678.62
7714,OR-303096,PR-200556,860.93,5,0.25,268.77
7715,OR-303097,PR-201803,795.26,2,0.15,294.5
7716,OR-303098,PR-201135,2243.35,5,0.0,395.67
7717,OR-303098,PR-200792,2221.15,5,0.05,763.96
7718,OR-303098,PR-200389,3260.46,6,0.0,611.26
7719,OR-303099,PR-201386,2902.65,5,0.0,485.93
7720,OR-303099,PR-201597,1072.64,2,0.2,377.67
7721,OR-303099,PR-201817,2081.97,3,0.1,327.57
